"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it . ",+
"writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza . ",+
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",+
"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane . ",+
"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain . ",+
"without a strong script and energetic acting , dogma films can produce the same sleep-inducing effects as watching your neighbor's home videos . ",-
among the year's most intriguing explorations of alientation . ,+
"feels like one of those contrived , only-in -hollywood productions where name actors deliver big performances created for the sole purpose of generating oscar talk . ",-
"the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . . ",+
"not always too whimsical for its own good ( but enough to do harm ) , this strange hybrid of crime thriller , quirky character study , third-rate romance and female empowerment fantasy never really finds the tonal or thematic glue it needs . ",-
nothing about this movie works . ,-
a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss . ,-
"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar . ",-
"scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation . ",+
an intelligent romantic thriller of a very old-school kind of quality . ,+
a grimly competent and stolid and earnest military courtroom drama . ,+
"spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever . ",+
"yes they can swim , the title is merely anne-sophie birot's off-handed way of saying girls find adolescence difficult to wade through . ",-
"a stirring tribute to the bravery and dedication of the world's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world of our making . ",+
diverting french comedy in which a husband has to cope with the pesky moods of jealousy . ,+
harmless fun . ,+
"with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout . . . by which time it's impossible to care who wins . ",-
 . . . silly humbuggery . . . ,-
"downright transparent is the script's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a "" cooler "" pg-13 rating . ",-
"all ends well , sort of , but the frenzied comic moments never click . ",-
"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet . ",+
"a recipe for cinematic disaster . . . part quentin tarantino , part guy ritchie , and part 1960s spy spoof , it's all bad . ",-
"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing . ",+
"an uplifting , largely bogus story . ",-
the film's snags and stumblings are more than compensated for by its wryly subversive tone . ,+
"just like the deli sandwich : lots of ham , lots of cheese , with a sickly sweet coating to disguise its excrescence until just after ( or during ) consumption of its second half . ",-
plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood . ,-
"anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film . ",+
 . . . blade ii is more enjoyable than the original . ,+
adam sandler is to gary cooper what a gnat is to a racehorse . ,-
